# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 50
26 1.275 0.877119 10.9135
27 1.325 0.518706 11.457
28 1.375 0.393934 11.9015
29 1.425 0.384105 12.367
30 1.475 0.415885 12.907
31 1.525 0.518391 13.6265
32 1.575 0.573476 14.4755
33 1.625 0.611069 15.4385
34 1.675 0.582003 16.413
35 1.725 0.634911 17.5405
36 1.775 0.747499 18.946
37 1.825 1.07512 21.083
38 1.875 1.40438 24.0295
39 1.925 1.55349 27.465
40 1.975 1.53512 31.0385
41 2.025 1.41019 34.4895
42 2.075 1.27261 37.7595
43 2.125 1.2203 41.048
44 2.175 1.19477 44.421
45 2.225 1.09598 47.659
46 2.275 0.921748 50.506
47 2.325 0.777601 53.0145
48 2.375 0.705695 55.39
49 2.425 0.683734 57.7895
50 2.475 0.737496 60.4855
148200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.000979007 0.0005
20 0.975 0.300487 0.171
21 1.025 2.0356 1.4475
22 1.075 3.78544 4.0585
23 1.125 3.60476 6.7815
24 1.175 2.44898 8.7995
25 1.225 1.43977 10.089
26 1.275 0.836407 10.9005
27 1.325 0.536839 11.463
28 1.375 0.406342 11.9215
29 1.425 0.352337 12.3485
30 1.475 0.420891 12.895
31 1.525 0.523795 13.622
32 1.575 0.594753 14.5025
33 1.625 0.590764 15.4335
34 1.675 0.596336 16.432
35 1.725 0.623367 17.539
36 1.775 0.764784 18.977
37 1.825 1.03437 21.033
38 1.875 1.37387 23.9155
39 1.925 1.58628 27.4235
40 1.975 1.54629 31.023
41 2.025 1.40386 34.4585
42 2.075 1.2839 37.7575
43 2.125 1.23551 41.087
44 2.175 1.18255 44.4255
45 2.225 1.09209 47.652
46 2.275 0.932432 50.532
47 2.325 0.776516 53.037
48 2.375 0.693069 55.37
49 2.425 0.682024 57.7635
50 2.475 0.75473 60.5225
148300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00391603 0.002
20 0.975 0.321635 0.1845
21 1.025 2.03799 1.4625
22 1.075 3.78762 4.075
23 1.125 3.5988 6.7935
24 1.175 2.41379 8.7825
25 1.225 1.42135 10.0555
26 1.275 0.861144 10.891
27 1.325 0.533022 11.4495
28 1.375 0.393048 11.893
29 1.425 0.378329 12.3515
30 1.475 0.434754 12.916
31 1.525 0.494975 13.603
32 1.575 0.587323 14.4725
33 1.625 0.624077 15.456
34 1.675 0.598725 16.4585
35 1.725 0.621115 17.5615
36 1.775 0.775154 19.019
37 1.825 1.04091 21.088
38 1.875 1.38126 23.986
39 1.925 1.56502 27.447
40 1.975 1.56669 31.094
41 2.025 1.37995 34.471
42 2.075 1.27086 37.7365
43 2.125 1.23477 41.064
44 2.175 1.19193 44.429
45 2.225 1.08397 47.6315
46 2.275 0.924824 50.488
47 2.325 0.776361 52.9925
48 2.375 0.695 55.332
49 2.425 0.701401 57.7935
50 2.475 0.724913 60.4435
148400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.31811 0.182
21 1.025 2.09699 1.497
22 1.075 3.72745 4.068
23 1.125 3.55379 6.7525
24 1.175 2.39922 8.7295
25 1.225 1.50062 10.0735
26 1.275 0.856505 10.9045
27 1.325 0.538271 11.4685
28 1.375 0.399695 11.9195
29 1.425 0.364715 12.3615
30 1.475 0.442455 12.936
31 1.525 0.491733 13.6185
32 1.575 0.600833 14.508
33 1.625 0.578707 15.42
34 1.675 0.595142 16.4165
35 1.725 0.639416 17.552
36 1.775 0.781537 19.0215
37 1.825 1.06053 21.1295
38 1.875 1.35933 23.9815
39 1.925 1.55394 27.418
40 1.975 1.53769 30.9975
41 2.025 1.39385 34.4085
42 2.075 1.29304 37.731
43 2.125 1.24071 41.0745
44 2.175 1.20841 44.486
45 2.225 1.08498 47.6915
46 2.275 0.906046 50.49
47 2.325 0.762876 52.951
48 2.375 0.717132 55.365
49 2.425 0.691 57.79
50 2.475 0.747481 60.5225
148500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.31811 0.183
21 1.025 2.06191 1.476
22 1.075 3.755 4.066
23 1.125 3.54254 6.742
24 1.175 2.44716 8.7585
25 1.225 1.44871 10.056
26 1.275 0.890003 10.9195
27 1.325 0.53159 11.4765
28 1.375 0.407228 11.936
29 1.425 0.36719 12.381
30 1.475 0.398171 12.898
31 1.525 0.508304 13.6035
32 1.575 0.57145 14.4495
33 1.625 0.604089 15.4015
34 1.675 0.60858 16.4205
35 1.725 0.652649 17.5795
36 1.775 0.778345 19.043
37 1.825 1.04896 21.128
38 1.875 1.35362 23.968
39 1.925 1.54354 27.3815
40 1.975 1.55488 31.001
41 2.025 1.39936 34.4255
42 2.075 1.29071 37.742
43 2.125 1.23866 41.08
44 2.175 1.19441 44.452
45 2.225 1.09091 47.675
46 2.275 0.921586 50.5215
47 2.325 0.78349 53.049
48 2.375 0.689207 55.369
49 2.425 0.691855 57.797
50 2.475 0.741873 60.509
148600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.31811 0.185
21 1.025 2.07068 1.4835
22 1.075 3.76225 4.0785
23 1.125 3.56769 6.7735
24 1.175 2.4241 8.771
25 1.225 1.42526 10.0475
26 1.275 0.866812 10.8885
27 1.325 0.549724 11.4645
28 1.375 0.415647 11.9335
29 1.425 0.370078 12.382
30 1.475 0.413575 12.919
31 1.525 0.508664 13.625
32 1.575 0.581244 14.4855
33 1.625 0.571093 15.3855
34 1.675 0.598725 16.388
35 1.725 0.626746 17.501
36 1.775 0.792971 18.992
37 1.825 1.07386 21.1265
38 1.875 1.38364 24.0295
39 1.925 1.54694 27.4505
40 1.975 1.52975 31.0115
41 2.025 1.37995 34.3885
42 2.075 1.309 37.752
43 2.125 1.22271 41.047
44 2.175 1.2185 44.487
45 2.225 1.06755 47.641
46 2.275 0.945383 50.561
47 2.325 0.777136 53.068
48 2.375 0.693663 55.403
49 2.425 0.682879 57.7995
50 2.475 0.735034 60.4865
148700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.309299 0.1785
21 1.025 2.08344 1.485
22 1.075 3.75862 4.0775
23 1.125 3.51275 6.731
24 1.175 2.43502 8.7375
25 1.225 1.49225 10.074
26 1.275 0.843622 10.8925
27 1.325 0.554495 11.4735
28 1.375 0.407671 11.9335
29 1.425 0.375029 12.388
30 1.475 0.400867 12.9085
31 1.525 0.493894 13.594
32 1.575 0.586648 14.4625
33 1.625 0.590129 15.3925
34 1.675 0.59335 16.386
35 1.725 0.654902 17.549
36 1.775 0.773293 19.003
37 1.825 1.06355 21.117
38 1.875 1.37197 23.9955
39 1.925 1.58175 27.4935
40 1.975 1.50376 30.994
41 2.025 1.43144 34.497
42 2.075 1.28584 37.801
43 2.125 1.21881 41.0855
44 2.175 1.16608 44.3775
45 2.225 1.10191 47.633
46 2.275 0.936803 50.5265
47 2.325 0.762721 52.987
48 2.375 0.707626 55.369
49 2.425 0.681027 57.759
50 2.475 0.730247 60.4285
148800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.31811 0.183
21 1.025 2.08583 1.491
22 1.075 3.74992 4.0775
23 1.125 3.57696 6.7795
24 1.175 2.40468 8.761
25 1.225 1.47997 10.0865
26 1.275 0.828161 10.89
27 1.325 0.556404 11.473
28 1.375 0.403683 11.9285
29 1.425 0.384931 12.395
30 1.475 0.403177 12.9185
31 1.525 0.512267 13.6295
32 1.575 0.5728 14.4775
33 1.625 0.5749 15.3835
34 1.675 0.599621 16.3875
35 1.725 0.623931 17.4955
36 1.775 0.786589 18.9745
37 1.825 1.08091 21.123
38 1.875 1.38531 24.0295
39 1.925 1.53767 27.43
40 1.975 1.53877 31.012
41 2.025 1.38874 34.4105
42 2.075 1.28273 37.7065
43 2.125 1.26445 41.114
44 2.175 1.19955 44.5005
45 2.225 1.09175 47.726
46 2.275 0.897952 50.4995
47 2.325 0.791705 53.0535
48 2.375 0.690396 55.3775
49 2.425 0.690145 57.7995
50 2.475 0.720536 60.4335
148900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.317229 0.183
21 1.025 2.01168 1.4445
22 1.075 3.73325 4.0195
23 1.125 3.65573 6.781
24 1.175 2.41136 8.768
25 1.225 1.41856 10.0385
26 1.275 0.86372 10.8765
27 1.325 0.575492 11.4795
28 1.375 0.405455 11.937
29 1.425 0.370491 12.386
30 1.475 0.435139 12.951
31 1.525 0.479485 13.6165
32 1.575 0.565033 14.453
33 1.625 0.607579 15.4105
34 1.675 0.605593 16.4245
35 1.725 0.630125 17.5435
36 1.775 0.774357 18.9995
37 1.825 1.03462 21.056
38 1.875 1.38031 23.952
39 1.925 1.58741 27.4625
40 1.975 1.51278 30.984
41 2.025 1.41734 34.4525
42 2.075 1.28331 37.75
43 2.125 1.22883 41.0615
44 2.175 1.18591 44.4095
45 2.225 1.086 47.618
46 2.275 0.945545 50.5385
47 2.325 0.776671 53.044
48 2.375 0.70614 55.421
49 2.425 0.695702 57.8625
50 2.475 0.718211 60.488
149000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.342784 0.1975
21 1.025 1.97181 1.434
22 1.075 3.77529 4.038
23 1.125 3.58755 6.748
24 1.175 2.4423 8.7605
25 1.225 1.4621 10.07
26 1.275 0.861659 10.906
27 1.325 0.553064 11.4855
28 1.375 0.40191 11.939
29 1.425 0.359764 12.375
30 1.475 0.41627 12.9155
31 1.525 0.507223 13.6195
32 1.575 0.576516 14.473
33 1.625 0.605358 15.427
34 1.675 0.590961 16.4165
35 1.725 0.627591 17.531
36 1.775 0.781271 19
37 1.825 1.04217 21.0715
38 1.875 1.38579 23.979
39 1.925 1.52614 27.354
40 1.975 1.56154 30.989
41 2.025 1.40774 34.434
42 2.075 1.2911 37.7515
43 2.125 1.23532 41.0805
44 2.175 1.20663 44.487
45 2.225 1.09124 47.711
46 2.275 0.915273 50.538
47 2.325 0.78256 53.0625
48 2.375 0.697377 55.41
49 2.425 0.687438 57.8225
50 2.475 0.724366 60.4705
149100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00391603 0.002
20 0.975 0.31811 0.1825
21 1.025 2.07387 1.483
22 1.075 3.79559 4.101
23 1.125 3.47105 6.723
24 1.175 2.47386 8.7615
25 1.225 1.45987 10.069
26 1.275 0.842076 10.886
27 1.325 0.556881 11.4695
28 1.375 0.392605 11.9125
29 1.425 0.39607 12.3925
30 1.475 0.4155 12.932
31 1.525 0.500739 13.627
32 1.575 0.561317 14.458
33 1.625 0.619001 15.4335
34 1.675 0.604996 16.4465
35 1.725 0.62027 17.548
36 1.775 0.765581 18.9875
37 1.825 1.04493 21.0645
38 1.875 1.39103 23.983
39 1.925 1.56344 27.4405
40 1.975 1.52438 30.989
41 2.025 1.40202 34.42
42 2.075 1.28195 37.714
43 2.125 1.23087 41.031
44 2.175 1.20079 44.421
45 2.225 1.07787 47.6055
46 2.275 0.927576 50.4705
47 2.325 0.784885 53.0025
48 2.375 0.706586 55.381
49 2.425 0.710946 57.876
50 2.475 0.733667 60.558
149200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.337497 0.1945
21 1.025 2.06191 1.4875
22 1.075 3.79994 4.1085
23 1.125 3.52467 6.771
24 1.175 2.38223 8.734
25 1.225 1.45373 10.036
26 1.275 0.843622 10.8545
27 1.325 0.563085 11.4445
28 1.375 0.420965 11.9195
29 1.425 0.389469 12.3915
30 1.475 0.405873 12.9185
31 1.525 0.513347 13.631
32 1.575 0.549497 14.4445
33 1.625 0.602503 15.394
34 1.675 0.62142 16.4345
35 1.725 0.653494 17.595
36 1.775 0.772761 19.048
37 1.825 1.04418 21.1235
38 1.875 1.39389 24.048
39 1.925 1.53857 27.4505
40 1.975 1.55359 31.067
41 2.025 1.37709 34.437
42 2.075 1.28117 37.729
43 2.125 1.22234 41.023
44 2.175 1.19087 44.385
45 2.225 1.07601 47.564
46 2.275 0.935994 50.455
47 2.325 0.79589 53.0225
48 2.375 0.711339 55.417
49 2.425 0.678462 57.798
50 2.475 0.740642 60.5055
149300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.376269 0.2165
21 1.025 2.06988 1.5145
22 1.075 3.65206 4.0335
23 1.125 3.54585 6.712
24 1.175 2.42653 8.7115
25 1.225 1.51458 10.068
26 1.275 0.842591 10.8855
27 1.325 0.538748 11.45
28 1.375 0.42318 11.9275
29 1.425 0.373791 12.3805
30 1.475 0.427822 12.936
31 1.525 0.505422 13.6375
32 1.575 0.555238 14.4595
33 1.625 0.58537 15.382
34 1.675 0.610969 16.405
35 1.725 0.660251 17.5775
36 1.775 0.782068 19.048
37 1.825 1.04443 21.124
38 1.875 1.34575 23.9475
39 1.925 1.56548 27.4095
40 1.975 1.5465 31.0095
41 2.025 1.37096 34.3645
42 2.075 1.30472 37.717
43 2.125 1.25388 41.096
44 2.175 1.18343 44.437
45 2.225 1.07838 47.623
46 2.275 0.949592 50.556
47 2.325 0.767216 53.031
48 2.375 0.701833 55.3935
49 2.425 0.685728 57.8
50 2.475 0.741873 60.512
149400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.311061 0.179
21 1.025 2.05553 1.468
22 1.075 3.76877 4.0675
23 1.125 3.58954 6.779
24 1.175 2.42653 8.7785
25 1.225 1.44201 10.07
26 1.275 0.84826 10.893
27 1.325 0.528727 11.447
28 1.375 0.428054 11.93
29 1.425 0.367603 12.3755
30 1.475 0.41781 12.918
31 1.525 0.513708 13.631
32 1.575 0.580568 14.4905
33 1.625 0.58537 15.413
34 1.675 0.596934 16.4125
35 1.725 0.63294 17.5365
36 1.775 0.762124 18.9695
37 1.825 1.06732 21.091
38 1.875 1.38054 23.9875
39 1.925 1.57113 27.462
40 1.975 1.52717 31.017
41 2.025 1.4057 34.457
42 2.075 1.26911 37.718
43 2.125 1.23347 41.042
44 2.175 1.18131 44.377
45 2.225 1.10597 47.6445
46 2.275 0.9245 50.5
47 2.325 0.77915 53.0135
48 2.375 0.699902 55.3695
49 2.425 0.716075 57.8825
50 2.475 0.733256 60.563
149500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.312823 0.179
21 1.025 2.09061 1.49
22 1.075 3.71585 4.053
23 1.125 3.54585 6.7315
24 1.175 2.50116 8.7925
25 1.225 1.40684 10.0525
26 1.275 0.864751 10.8915
27 1.325 0.550678 11.4685
28 1.375 0.425396 11.9485
29 1.425 0.374616 12.4025
30 1.475 0.415115 12.9415
31 1.525 0.493174 13.626
32 1.575 0.563006 14.4595
33 1.625 0.598378 15.4025
34 1.675 0.602309 16.411
35 1.725 0.639135 17.546
36 1.775 0.769304 18.9925
37 1.825 1.04871 21.077
38 1.875 1.36839 23.948
39 1.925 1.58062 27.4435
40 1.975 1.54822 31.0475
41 2.025 1.39732 34.467
42 2.075 1.25315 37.687
43 2.125 1.27484 41.1225
44 2.175 1.19902 44.5075
45 2.225 1.06637 47.658
46 2.275 0.902646 50.446
47 2.325 0.811234 53.063
48 2.375 0.697228 55.41
49 2.425 0.694989 57.849
50 2.475 0.718758 60.4765
149600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00195801 0.001
20 0.975 0.318992 0.182
21 1.025 2.04756 1.466
22 1.075 3.80067 4.0875
23 1.125 3.58093 6.7925
24 1.175 2.40165 8.7715
25 1.225 1.47383 10.0915
26 1.275 0.81167 10.879
27 1.325 0.546383 11.4515
28 1.375 0.397922 11.9005
29 1.425 0.391119 12.3745
30 1.475 0.445151 12.9525
31 1.525 0.478764 13.617
32 1.575 0.592389 14.494
33 1.625 0.596157 15.4335
34 1.675 0.580808 16.406
35 1.725 0.642795 17.5475
36 1.775 0.770368 18.996
37 1.825 1.03185 21.047
38 1.875 1.42296 24.0325
39 1.925 1.57452 27.5145
40 1.975 1.53297 31.083
41 2.025 1.38138 34.4635
42 2.075 1.26463 37.713
43 2.125 1.24108 41.0575
44 2.175 1.19955 44.444
45 2.225 1.07703 47.626
46 2.275 0.93826 50.524
47 2.325 0.777756 53.033
48 2.375 0.698119 55.383
49 2.425 0.696271 57.8265
50 2.475 0.729563 60.4935
149700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.335734 0.1945
21 1.025 2.0938 1.5075
22 1.075 3.7463 4.0915
23 1.125 3.51342 6.7455
24 1.175 2.44959 8.764
25 1.225 1.45931 10.071
26 1.275 0.845168 10.891
27 1.325 0.534931 11.4515
28 1.375 0.409 11.913
29 1.425 0.373379 12.3655
30 1.475 0.415115 12.9045
31 1.525 0.504341 13.6045
32 1.575 0.593065 14.4825
33 1.625 0.605358 15.4365
34 1.675 0.596934 16.436
35 1.725 0.626183 17.548
36 1.775 0.783132 19.0205
37 1.825 1.04921 21.106
38 1.875 1.34551 23.929
39 1.925 1.61047 27.4905
40 1.975 1.54285 31.082
41 2.025 1.39058 34.485
42 2.075 1.25704 37.715
43 2.125 1.23365 41.0395
44 2.175 1.19902 44.4245
45 2.225 1.08684 47.6355
46 2.275 0.902323 50.4225
47 2.325 0.79341 52.982
48 2.375 0.704655 55.354
49 2.425 0.687438 57.7665
50 2.475 0.749122 60.505
149800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00195801 0.001
20 0.975 0.319873 0.1825
21 1.025 2.04596 1.4655
22 1.075 3.74195 4.0465
23 1.125 3.55776 6.734
24 1.175 2.47689 8.775
25 1.225 1.47774 10.0985
26 1.275 0.853929 10.927
27 1.325 0.519183 11.471
28 1.375 0.413431 11.9375
29 1.425 0.366777 12.382
30 1.475 0.41781 12.9245
31 1.525 0.496416 13.6135
32 1.575 0.571112 14.459
33 1.625 0.610117 15.4205
34 1.675 0.582003 16.395
35 1.725 0.63463 17.522
36 1.775 0.781802 18.992
37 1.825 1.056 21.091
38 1.875 1.3591 23.9425
39 1.925 1.59577 27.4715
40 1.975 1.52674 31.0255
41 2.025 1.41346 34.4845
42 2.075 1.27942 37.772
43 2.125 1.21992 41.0595
44 2.175 1.18255 44.398
45 2.225 1.10157 47.6525
46 2.275 0.925633 50.5115
47 2.325 0.775276 53.0125
48 2.375 0.708963 55.399
49 2.425 0.694704 57.837
50 2.475 0.729153 60.5025
149900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.322516 0.186
21 1.025 2.01248 1.448
22 1.075 3.75935 4.041
23 1.125 3.57961 6.745
24 1.175 2.44655 8.761
25 1.225 1.48332 10.0895
26 1.275 0.869904 10.9335
27 1.325 0.526341 11.485
28 1.375 0.407671 11.945
29 1.425 0.368015 12.391
30 1.475 0.41704 12.9325
31 1.525 0.485969 13.607
32 1.575 0.568748 14.449
33 1.625 0.583784 15.369
34 1.675 0.607385 16.386
35 1.725 0.638008 17.519
36 1.775 0.782866 18.991
37 1.825 1.04015 21.0585
38 1.875 1.36386 23.92
39 1.925 1.56276 27.376
40 1.975 1.5624 31.013
41 2.025 1.41632 34.479
42 2.075 1.31114 37.848
43 2.125 1.23514 41.1765
44 2.175 1.15864 44.4475
45 2.225 1.09632 47.6865
46 2.275 0.920453 50.5295
47 2.325 0.772021 53.02
48 2.375 0.70718 55.4005
49 2.425 0.674188 57.7665
50 2.475 0.726007 60.4205
150000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.301368 0.174
21 1.025 2.07626 1.476
22 1.075 3.78182 4.0845
23 1.125 3.60608 6.8085
24 1.175 2.34643 8.742
25 1.225 1.46155 10.051
26 1.275 0.849291 10.875
27 1.325 0.541134 11.442
28 1.375 0.421851 11.918
29 1.425 0.379155 12.3775
30 1.475 0.416655 12.9185
31 1.525 0.527757 13.651
32 1.575 0.548483 14.463
33 1.625 0.59235 15.3965
34 1.675 0.583795 16.374
35 1.725 0.645892 17.521
36 1.775 0.771698 18.972
37 1.825 1.08392 21.1265
38 1.875 1.37292 24.007
39 1.925 1.525 27.3795
40 1.975 1.5291 30.939
41 2.025 1.43696 34.4555
42 2.075 1.28098 37.747
43 2.125 1.22735 41.0545
44 2.175 1.20894 44.4675
45 2.225 1.07635 47.6475
46 2.275 0.936965 50.5415
47 2.325 0.760706 52.9955
48 2.375 0.689356 55.316
49 2.425 0.701685 57.7785
50 2.475 0.728469 60.4415
150100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00685305 0.0035
20 0.975 0.309299 0.179
21 1.025 2.04198 1.4595
22 1.075 3.77385 4.0625
23 1.125 3.60873 6.7885
24 1.175 2.41136 8.7755
25 1.225 1.42749 10.054
26 1.275 0.845683 10.8745
27 1.325 0.552109 11.453
28 1.375 0.424953 11.9325
29 1.425 0.37998 12.393
30 1.475 0.424742 12.9445
31 1.525 0.490292 13.625
32 1.575 0.570099 14.469
33 1.625 0.588226 15.396
34 1.675 0.575135 16.359
35 1.725 0.671514 17.5515
36 1.775 0.787653 19.0325
37 1.825 1.05449 21.1285
38 1.875 1.34194 23.944
39 1.925 1.5761 27.4295
40 1.975 1.57249 31.09
41 2.025 1.36769 34.437
42 2.075 1.29577 37.7665
43 2.125 1.22141 41.058
44 2.175 1.19317 44.4265
45 2.225 1.0755 47.604
